traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
1464.0,None,258.9,0.0,0.0,90.0,Clouds,overcast clouds,21-02-2014 09:00
344.0,None,273.94,0.0,0.0,90.0,Mist,mist,
3089.0,None,291.34,13.21,0.0,68.0,Mist,mist,07-08-2013 21:00
561.0,None,286.19,0.0,0.0,90.0,Clouds,overcast clouds,29-05-2013 00:00
2016.0,,274.93,0.0,0.0,90.0,Snow,,25-12-2016 20:00
4791.0,None,279.53,0.0,0.0,1.0,Clear,sky is clear,28-09-2018 09:00
3246.0,,278.78,0.0,0.0,75.0,Clouds,broken clouds,30-10-2012 19:00
942.0,None,282.5,0.0,0.0,90.0,Rain,moderate rain,14-03-2016 04:00
3629.0,None,282.75,0.0,0.0,90.0,Mist,mist,21-05-2017 10:00
1045.0,None,279.75,0.0,0.0,1.0,Clear,sky is clear,24-11-2017 05:00
5461.0,,284.37,3.08,,92.0,Mist,mist,
2506.0,None,287.15,0.0,,90.0,Rain,light rain,14-09-2013 22:00
6816.0,None,286.79,0.0,0.0,1.0,Clear,sky is clear,25-04-2018 16:00
2933.0,None,291.34,0.0,0.0,90.0,Clouds,overcast clouds,09-08-2013 22:00
4378.0,None,286.17,0.0,0.0,40.0,Clouds,,22-10-2012 11:00
,None,,0.0,0.0,40.0,,haze,
2048.0,None,289.03,0.0,0.0,1.0,Fog,fog,27-06-2015 07:00
329.0,None,292.15,0.0,0.0,1.0,Mist,mist,30-05-2018 03:00
2263.0,None,294.99,0.0,0.0,1.0,Clear,sky is clear,18-07-2015 23:00
893.0,None,292.92,0.0,0.0,,Drizzle,light intensity drizzle,19-06-2018 04:00
4125.0,None,292.25,1.02,0.0,90.0,Rain,heavy intensity rain,30-06-2016 12:00
4283.0,None,297.31,0.0,0.0,40.0,Clouds,scattered clouds,
1185.0,None,285.39,0.0,0.0,1.0,,haze,22-05-2016 01:00
342.0,None,266.48,0.0,0.0,90.0,Snow,,20-02-2018 03:00
5709.0,,260.08,0.0,0.0,1.0,Clear,sky is clear,
1311.0,None,291.35,0.0,0.0,,Clear,Sky is Clear,14-08-2016 23:00
3983.0,None,256.09,0.0,0.0,64.0,Snow,light snow,23-12-2013 06:00
5923.0,None,265.27,0.25,0.0,64.0,,mist,03-01-2014 16:00
6538.0,None,299.65,0.0,0.0,40.0,Haze,haze,05-08-2014 17:00
4552.0,None,290.48,0.0,0.0,1.0,Clear,sky is clear,08-04-2017 12:00
5.0,None,297.21,0.0,0.0,20.0,Clouds,few clouds,23-07-2016 20:00
457.0,None,293.36,0.0,0.0,1.0,,,28-06-2018 01:00
4666.0,None,,0.0,0.0,90.0,Clouds,overcast clouds,18-04-2017 18:00
4968.0,None,292.57,2.79,0.0,40.0,Rain,moderate rain,04-06-2016 13:00
761.0,None,282.74,0.0,0.0,98.0,Clear,sky is clear,12-11-2012 04:00
2990.0,,260.74,0.0,0.0,1.0,Clear,sky is clear,16-02-2013 20:00
717.0,None,252.14,0.0,0.0,1.0,Clear,sky is clear,02-01-2013 04:00
2412.0,None,291.86,,0.0,12.0,Clouds,few clouds,21-06-2014 07:00
3510.0,None,276.8,0.0,0.0,1.0,Clear,sky is clear,22-03-2018 20:00
4881.0,None,266.15,0.0,0.0,90.0,Snow,light snow,14-12-2017 11:00
502.0,None,295.73,0.0,0.0,,Thunderstorm,proximity thunderstorm,15-09-2018 04:00
,None,289.61,0.0,0.0,90.0,Clouds,overcast clouds,26-05-2017 08:00
4543.0,None,295.42,0.0,0.0,90.0,Mist,mist,13-07-2018 09:00
2134.0,None,268.68,0.0,0.0,90.0,Clouds,overcast clouds,24-12-2015 19:00
,,284.73,0.0,0.0,1.0,Clear,sky is clear,13-05-2013 21:00
4021.0,,262.38,0.0,0.0,90.0,,light snow,
,None,292.69,,0.0,75.0,Rain,light rain,27-05-2014 18:00
4500.0,None,293.57,0.0,0.0,36.0,Clouds,scattered clouds,23-09-2016 12:00
2105.0,None,254.22,0.0,0.0,5.0,Clear,sky is clear,
2819.0,None,277.9,1.52,0.0,90.0,Mist,mist,28-04-2016 21:00
5153.0,None,295.88,5.08,0.0,75.0,Rain,heavy intensity rain,23-09-2015 14:00
3331.0,None,274.28,0.0,0.0,,Haze,haze,24-12-2016 17:00
3732.0,None,277.82,0.0,0.0,90.0,Drizzle,drizzle,27-11-2016 18:00
3687.0,None,289.97,,,40.0,Clouds,scattered clouds,10-09-2015 19:00
3088.0,None,269.78,0.0,0.0,1.0,Clear,sky is clear,19-11-2016 19:00
5610.0,None,298.27,0.0,0.0,0.0,Clear,Sky is Clear,17-06-2016 11:00
1313.0,None,281.13,0.0,,96.0,,,20-10-2012 06:00
853.0,None,285.02,0.0,0.0,1.0,Clear,sky is clear,08-09-2017 04:00
570.0,None,270.65,0.0,0.0,90.0,Snow,light snow,22-01-2018 23:00
5911.0,None,302.74,0.0,0.0,0.0,Clear,Sky is Clear,17-06-2016 14:00
6184.0,None,289.29,0.0,0.0,20.0,Clouds,few clouds,24-07-2013 08:00
4778.0,None,285.45,0.0,0.0,90.0,Drizzle,drizzle,05-10-2013 10:00
,None,285.97,,0.0,40.0,Clouds,scattered clouds,24-06-2017 04:00
5254.0,None,277.91,0.0,0.0,20.0,Clouds,few clouds,16-10-2012 09:00
4366.0,None,300.27,0.0,0.0,90.0,Clouds,overcast clouds,12-07-2015 12:00
6003.0,None,286.68,0.0,0.0,90.0,Clouds,,
837.0,None,272.44,0.0,0.0,1.0,Clear,sky is clear,23-12-2016 00:00
565.0,,254.09,0.0,0.0,1.0,,sky is clear,07-01-2017 03:00
,None,252.42,0.0,0.0,1.0,Clear,sky is clear,04-02-2018 08:00
680.0,None,290.4,0.0,,48.0,Mist,mist,01-08-2013 00:00
4810.0,None,268.75,0.0,0.0,89.0,Clouds,overcast clouds,12-12-2012 13:00
336.0,None,296.59,0.0,0.0,0.0,Clear,Sky is Clear,27-06-2013 02:00
1258.0,None,290.22,0.0,0.0,90.0,Clouds,overcast clouds,09-04-2014 23:00
2310.0,None,292.54,0.0,0.0,,Clouds,broken clouds,25-07-2013 22:00
1555.0,None,,0.0,,75.0,Clouds,broken clouds,07-10-2012 22:00
6650.0,None,268.07,0.51,0.0,90.0,,light rain,12-02-2014 16:00
688.0,None,281.84,0.0,0.0,90.0,Clouds,,
3446.0,None,272.46,0.0,,90.0,Clouds,,11-11-2017 08:00
2453.0,None,265.72,,0.0,,Snow,,
3382.0,None,255.91,0.0,0.0,20.0,,haze,31-12-2012 08:00
4485.0,None,271.62,0.0,0.0,1.0,Clear,sky is clear,06-02-2017 13:00
931.0,None,248.86,0.0,0.0,1.0,Clear,sky is clear,01-01-2018 02:00
393.0,None,288.15,,,75.0,Drizzle,light intensity drizzle,04-05-2018 01:00
1474.0,None,299.8,0.0,0.0,20.0,Clouds,few clouds,21-06-2013 23:00
,None,271.77,0.0,0.0,75.0,Clouds,broken clouds,30-03-2013 04:00
,None,269.71,,0.0,64.0,Clouds,broken clouds,11-11-2013 14:00
2423.0,,273.09,,0.0,1.0,Clear,sky is clear,28-02-2016 20:00
4596.0,None,288.3,0.0,0.0,90.0,Rain,light rain,25-09-2017 11:00
,None,283.79,,0.0,0.0,Rain,light rain,20-05-2014 05:00
3571.0,None,294.58,0.0,0.0,90.0,Drizzle,light intensity drizzle,09-06-2018 18:00
4641.0,None,254.65,0.0,0.0,90.0,Clouds,overcast clouds,01-03-2014 12:00
678.0,None,289.5,0.0,0.0,1.0,Fog,fog,09-07-2016 02:00
2735.0,None,291.18,0.0,0.0,1.0,,fog,17-07-2015 05:00
4555.0,None,263.03,0.0,0.0,5.0,Clear,sky is clear,02-02-2017 18:00
6400.0,None,273.53,0.0,0.0,90.0,Rain,light rain,15-04-2013 17:00
2171.0,None,297.46,0.0,0.0,40.0,Clouds,,30-05-2014 23:00
5687.0,None,,,0.0,90.0,Rain,light rain,
4620.0,None,276.15,,0.0,90.0,,overcast clouds,18-04-2013 11:00
2087.0,None,257.35,0.25,0.0,90.0,Snow,,08-12-2013 09:00
2039.0,None,294.36,,0.0,90.0,,mist,16-08-2017 22:00
4125.0,None,295.84,0.0,0.0,1.0,,sky is clear,08-09-2018 17:00
2489.0,None,275.75,0.0,0.0,,Drizzle,drizzle,11-02-2017 22:00
4556.0,None,271.15,0.0,,40.0,Clouds,scattered clouds,18-11-2017 18:00
1154.0,None,272.33,0.0,0.0,1.0,Clear,sky is clear,19-03-2017 07:00
4333.0,None,282.36,0.0,0.0,75.0,Clouds,broken clouds,22-10-2017 10:00
3696.0,,292.15,0.0,0.0,90.0,Mist,mist,
6645.0,None,289.75,0.0,0.0,40.0,Clouds,,06-03-2017 16:00
4028.0,None,297.84,0.0,0.0,36.0,Clouds,scattered clouds,
356.0,None,290.55,0.0,,40.0,Haze,haze,27-08-2017 04:00
1226.0,None,272.95,0.0,,90.0,Mist,mist,02-01-2017 22:00
5201.0,None,285.51,0.0,0.0,,Haze,haze,14-04-2017 11:00
4397.0,None,270.93,0.0,0.0,75.0,Clouds,broken clouds,02-04-2018 10:00
6884.0,None,298.35,0.0,0.0,75.0,Clouds,broken clouds,29-08-2017 16:00
5829.0,None,251.1,,0.0,,Clear,sky is clear,02-01-2013 07:00
676.0,None,291.69,0.0,0.0,,Clear,sky is clear,09-08-2017 00:00
1761.0,None,290.9,0.25,0.0,1.0,Rain,light rain,02-06-2014 22:00
4857.0,None,295.88,0.0,0.0,40.0,Clouds,scattered clouds,07-08-2017 12:00
271.0,,,0.0,0.0,32.0,,scattered clouds,14-08-2013 02:00
,None,277.57,0.0,0.0,,Rain,light rain,07-11-2012 05:00
545.0,None,266.84,0.0,0.0,90.0,Mist,mist,23-02-2013 02:00
6199.0,None,287.59,0.0,0.0,64.0,,broken clouds,
1179.0,None,289.28,0.0,0.0,,Clouds,overcast clouds,05-08-2013 23:00
,None,260.25,0.0,0.0,75.0,Clouds,broken clouds,11-12-2012 16:00
3259.0,None,300.87,0.0,0.0,1.0,Clear,sky is clear,30-04-2018 19:00
,,297.58,0.0,0.0,1.0,,sky is clear,07-07-2018 11:00
,,288.28,0.0,0.0,20.0,Clouds,few clouds,10-08-2013 04:00
,,272.52,0.0,0.0,1.0,Clear,sky is clear,11-01-2013 06:00
6054.0,None,272.65,0.0,0.0,1.0,Clear,sky is clear,27-01-2017 17:00
676.0,None,285.29,0.0,0.0,1.0,Clear,sky is clear,27-06-2017 00:00
6054.0,None,278.28,0.0,0.0,1.0,Clear,sky is clear,03-05-2017 06:00
4440.0,None,,0.0,0.0,75.0,,,05-02-2014 18:00
532.0,None,273.74,,,90.0,Clouds,overcast clouds,20-10-2013 05:00
5064.0,None,294.34,0.0,0.0,75.0,,broken clouds,07-06-2017 09:00
4836.0,None,255.83,0.0,0.0,20.0,Clouds,few clouds,27-12-2017 13:00
2974.0,None,282.17,0.0,0.0,1.0,,fog,26-08-2015 05:00
5564.0,None,284.35,0.0,0.0,,Clouds,broken clouds,20-03-2017 15:00
1215.0,None,296.09,0.0,0.0,1.0,Clear,sky is clear,23-05-2018 23:00
5287.0,None,,0.0,0.0,5.0,Haze,haze,12-01-2017 15:00
4631.0,None,285.07,0.0,0.0,1.0,,mist,
2449.0,None,265.02,0.0,0.0,1.0,Clear,sky is clear,23-12-2017 21:00
358.0,,,0.25,0.0,,Rain,,31-08-2018 02:00
994.0,None,291.22,0.0,0.0,,Clear,sky is clear,19-08-2018 06:00
807.0,None,271.0,0.0,0.0,90.0,Mist,mist,11-02-2013 04:00
947.0,None,277.21,0.0,0.0,1.0,Clear,sky is clear,30-09-2015 04:00
6279.0,None,,0.0,0.0,90.0,Rain,heavy intensity rain,08-05-2018 17:00
3586.0,None,274.79,0.0,0.0,90.0,Snow,light shower snow,05-03-2018 10:00
5400.0,None,295.7,0.0,0.0,1.0,Clear,sky is clear,05-05-2017 14:00
,None,282.08,0.0,0.0,1.0,Clear,sky is clear,07-10-2015 01:00
4113.0,None,293.84,0.0,0.0,1.0,Clear,sky is clear,29-07-2015 09:00
655.0,None,280.12,0.25,0.0,90.0,Fog,fog,12-09-2015 06:00
2500.0,None,274.22,0.0,0.0,90.0,Drizzle,light intensity drizzle,26-03-2018 20:00
,None,292.77,,0.0,1.0,Mist,mist,10-08-2015 00:00
5005.0,None,,0.0,0.0,90.0,Snow,snow,
5915.0,None,269.04,0.0,0.0,75.0,Clouds,broken clouds,
5030.0,None,285.14,0.0,0.0,75.0,Clouds,broken clouds,09-10-2012 13:00
5611.0,None,293.29,,0.0,1.0,Mist,mist,18-08-2017 14:00
2970.0,None,290.33,0.0,0.0,0.0,Clear,Sky is Clear,14-08-2013 21:00
3221.0,,275.09,,0.0,90.0,Fog,,21-01-2017 19:00
4969.0,None,273.99,0.0,,90.0,Clouds,overcast clouds,16-03-2013 16:00
5138.0,None,283.94,,0.0,90.0,,mist,11-05-2018 18:00
5237.0,None,295.61,,0.0,40.0,Clouds,scattered clouds,29-08-2017 12:00
5212.0,None,255.04,0.0,0.0,75.0,Clouds,,23-01-2013 14:00
4030.0,None,272.37,0.0,0.0,75.0,,mist,15-12-2012 12:00
1275.0,None,271.01,0.0,0.0,40.0,Snow,light snow,16-12-2017 00:00
363.0,None,289.77,0.0,0.0,0.0,Clear,Sky is Clear,
2900.0,,297.28,0.0,0.0,24.0,Clouds,few clouds,15-08-2016 19:00
930.0,None,292.42,0.0,0.0,90.0,,fog,20-07-2017 04:00
2628.0,None,259.36,0.0,0.0,64.0,Clouds,broken clouds,05-12-2013 05:00
3688.0,None,303.59,0.0,0.0,75.0,Rain,,15-06-2018 19:00
1025.0,,255.11,0.0,0.0,,,haze,
2334.0,None,289.98,0.0,0.0,90.0,Drizzle,,17-08-2015 21:00
733.0,None,277.01,,0.0,90.0,Mist,mist,06-12-2015 01:00
,None,268.22,0.0,0.0,90.0,,light snow,07-02-2016 20:00
5156.0,None,276.89,0.0,0.0,,Haze,haze,19-01-2017 14:00
4224.0,None,293.41,,0.0,,Clouds,,11-05-2014 17:00
3406.0,None,290.68,0.38,0.0,90.0,Drizzle,light intensity drizzle,28-08-2018 19:00
2713.0,None,287.74,0.0,0.0,5.0,Clear,sky is clear,28-07-2018 08:00
5953.0,None,286.39,0.0,0.0,,Rain,light rain,08-10-2015 15:00
2926.0,None,260.5,0.25,0.0,64.0,Snow,light snow,08-12-2013 20:00
5327.0,,264.61,0.0,0.0,1.0,Clear,sky is clear,09-02-2017 14:00
841.0,None,298.15,0.0,0.0,1.0,Clear,sky is clear,29-06-2018 00:00
6241.0,None,286.9,0.0,0.0,20.0,Clouds,few clouds,
709.0,None,,0.0,0.0,90.0,Drizzle,light intensity drizzle,02-08-2018 00:00
4939.0,None,280.22,0.0,0.0,90.0,Drizzle,light intensity drizzle,
4575.0,,276.29,0.0,0.0,90.0,Clouds,overcast clouds,18-03-2018 12:00
772.0,None,270.64,0.0,0.0,90.0,Clouds,overcast clouds,25-03-2013 04:00
4815.0,,299.32,0.0,0.0,,,sky is clear,
3092.0,None,269.29,0.0,,90.0,Snow,light snow,31-03-2018 09:00
5674.0,,,0.36,0.0,75.0,Rain,light rain,28-03-2014 14:00
2926.0,None,260.5,0.25,0.0,64.0,Rain,light rain,08-12-2013 20:00
4268.0,None,275.75,0.0,0.0,90.0,Drizzle,light intensity drizzle,21-01-2017 17:00
4935.0,None,275.76,,0.0,1.0,,sky is clear,06-11-2013 12:00
372.0,None,284.63,0.0,,90.0,Haze,haze,08-05-2014 03:00
1533.0,None,270.97,0.0,0.0,90.0,Snow,heavy snow,25-11-2012 22:00
301.0,None,279.88,0.0,0.0,1.0,Clear,sky is clear,
5769.0,None,,,,90.0,Clouds,overcast clouds,20-11-2017 15:00
4911.0,,297.83,0.0,0.0,1.0,Clear,sky is clear,13-08-2015 10:00
301.0,None,274.29,0.0,0.0,90.0,Mist,mist,
764.0,None,273.28,0.0,0.0,1.0,Clear,sky is clear,17-03-2017 04:00
5025.0,None,274.65,0.0,0.0,90.0,Mist,,27-03-2018 12:00
5105.0,None,275.92,0.0,0.0,90.0,Drizzle,drizzle,17-11-2017 13:00
2735.0,None,296.3,4.32,0.0,75.0,Rain,heavy intensity rain,
3303.0,None,261.27,0.0,0.0,64.0,Snow,light snow,08-12-2013 14:00
4607.0,None,273.81,0.0,0.0,90.0,Snow,light snow,22-11-2016 09:00
582.0,None,,0.0,,,Snow,light snow,25-11-2016 01:00
901.0,None,286.15,0.0,0.0,,Rain,moderate rain,18-11-2015 04:00
5341.0,None,302.64,0.0,0.0,40.0,Clouds,scattered clouds,24-07-2015 17:00
610.0,None,,0.0,0.0,90.0,,mist,17-12-2016 05:00
1908.0,None,287.29,0.0,,90.0,Thunderstorm,thunderstorm,15-04-2017 07:00
5875.0,None,274.06,0.0,0.0,1.0,Clear,sky is clear,13-02-2013 15:00
4737.0,None,290.28,0.0,0.0,1.0,Clear,,05-06-2017 09:00
5669.0,None,283.2,0.0,0.0,48.0,Clouds,scattered clouds,16-05-2014 12:00
4524.0,None,262.88,0.0,0.0,1.0,Haze,haze,16-01-2017 06:00
5177.0,None,270.55,0.0,0.0,5.0,,sky is clear,15-03-2018 09:00
234.0,None,274.92,0.0,0.0,1.0,Clear,sky is clear,16-04-2013 02:00
2261.0,None,253.85,0.0,0.0,,Clouds,few clouds,29-12-2013 09:00
5966.0,None,281.96,0.0,0.0,90.0,Clouds,,25-11-2015 16:00
,None,290.86,1.33,0.0,90.0,,mist,18-08-2015 15:00
1867.0,None,288.91,0.0,0.0,1.0,Fog,fog,27-08-2016 23:00
6536.0,None,257.51,0.0,0.0,1.0,Clear,sky is clear,
5179.0,None,269.57,0.0,0.0,90.0,Snow,light snow,13-12-2017 09:00
,None,269.13,,0.0,1.0,Clear,sky is clear,
1655.0,None,283.95,0.0,0.0,,Clouds,few clouds,01-10-2016 06:00
905.0,None,266.53,0.0,0.0,,Clouds,broken clouds,20-12-2017 04:00
5494.0,None,287.88,0.0,0.0,40.0,Clouds,scattered clouds,17-05-2018 08:00
3705.0,None,261.21,0.0,0.0,1.0,Clear,sky is clear,22-12-2012 10:00
5262.0,None,289.64,,0.0,100.0,Rain,heavy intensity rain,17-10-2016 17:00
175.0,None,268.08,0.0,0.0,90.0,Fog,fog,15-04-2018 04:00
4342.0,None,295.88,0.0,0.0,12.0,Clouds,few clouds,11-08-2013 16:00
2347.0,None,253.86,0.0,0.0,90.0,Clouds,overcast clouds,03-01-2014 05:00
,None,285.61,0.0,0.0,90.0,Clouds,overcast clouds,04-08-2017 03:00
6364.0,,289.49,0.0,0.0,1.0,Fog,fog,28-07-2017 07:00
,None,289.72,0.0,,1.0,Mist,mist,25-09-2015 21:00
351.0,None,273.51,0.0,0.0,1.0,Clear,sky is clear,19-04-2018 01:00
3636.0,None,,0.0,,20.0,Mist,mist,11-11-2012 17:00
4719.0,None,295.12,0.0,0.0,,Rain,light rain,28-09-2015 13:00
415.0,None,,0.0,0.0,,Mist,mist,16-01-2017 01:00
2991.0,None,295.35,0.0,0.0,75.0,Clouds,broken clouds,
4624.0,None,,0.89,0.0,90.0,Mist,mist,28-08-2018 10:00
1506.0,None,281.53,0.0,0.0,,Clouds,broken clouds,
2826.0,None,268.55,0.0,,90.0,Mist,mist,17-02-2018 08:00
,,257.85,0.0,0.0,20.0,Clouds,,14-02-2014 00:00
1019.0,None,275.18,0.0,0.0,90.0,Snow,,10-04-2013 23:00
4406.0,None,271.08,0.0,0.0,90.0,Mist,mist,20-03-2018 10:00
6085.0,None,,0.0,,40.0,Clouds,,27-02-2017 08:00
526.0,None,279.42,0.0,0.0,1.0,Clear,sky is clear,05-11-2016 02:00
6897.0,None,299.08,0.0,0.0,75.0,Clouds,broken clouds,23-05-2018 16:00
4915.0,None,291.84,0.0,0.0,90.0,Clouds,overcast clouds,06-06-2018 11:00
2940.0,None,289.72,0.0,0.0,90.0,Rain,light rain,18-09-2013 05:00
4669.0,None,293.5,,0.0,40.0,Clouds,scattered clouds,21-05-2013 11:00
4588.0,None,250.65,0.0,0.0,40.0,Clouds,scattered clouds,27-02-2014 11:00
364.0,None,289.63,0.0,,1.0,Clear,sky is clear,03-07-2013 02:00
643.0,None,282.82,0.0,0.0,90.0,Drizzle,drizzle,21-05-2017 02:00
5972.0,None,288.37,0.0,0.0,,,sky is clear,05-06-2018 07:00
4382.0,None,282.41,0.0,0.0,8.0,Clear,,24-10-2016 13:00
2747.0,None,290.28,,0.0,90.0,Rain,moderate rain,28-06-2017 05:00
2934.0,None,,1.4,0.0,92.0,Drizzle,drizzle,28-04-2016 20:00
1223.0,None,271.93,0.0,0.0,90.0,Snow,snow,21-12-2015 23:00
2965.0,None,295.35,0.0,0.0,,Clouds,,17-09-2018 05:00
,None,282.13,0.0,,90.0,Clouds,overcast clouds,25-10-2012 23:00
2355.0,None,286.35,0.0,0.0,1.0,Clear,sky is clear,12-10-2017 22:00
5035.0,None,277.89,0.0,0.0,,Clear,sky is clear,28-03-2013 13:00
5234.0,None,,,0.0,1.0,Clear,sky is clear,24-05-2013 06:00
3701.0,None,304.09,0.0,0.0,20.0,Clouds,few clouds,16-09-2018 18:00
,,272.81,0.0,0.0,90.0,Drizzle,drizzle,30-01-2017 21:00
2047.0,None,270.94,0.0,0.0,,Mist,mist,25-01-2018 22:00
1985.0,None,291.46,0.0,0.0,20.0,Clouds,few clouds,03-07-2016 23:00
5695.0,None,285.24,0.0,0.0,75.0,Clouds,,28-09-2018 17:00
3132.0,None,,0.0,0.0,90.0,Mist,mist,08-10-2015 20:00
5706.0,None,304.62,0.0,0.0,40.0,Clouds,scattered clouds,05-07-2017 17:00
4750.0,None,298.25,0.0,0.0,75.0,Rain,,06-09-2016 17:00
6223.0,None,,0.25,0.0,,Rain,moderate rain,17-09-2015 17:00
1402.0,None,262.35,,0.0,1.0,Haze,haze,31-01-2018 23:00
5516.0,None,269.46,0.0,0.0,1.0,Clear,sky is clear,17-04-2018 06:00
2883.0,,262.35,0.0,0.0,90.0,Mist,mist,10-12-2016 22:00
6253.0,None,265.22,0.0,0.0,20.0,Haze,haze,06-04-2018 07:00
318.0,None,273.33,0.0,0.0,64.0,Snow,light snow,04-01-2014 04:00
944.0,None,259.37,0.0,0.0,90.0,Snow,light snow,17-12-2016 06:00
4677.0,None,275.28,0.0,0.0,90.0,Clouds,overcast clouds,24-02-2016 11:00
2911.0,None,290.273,0.0,0.0,0.0,,Sky is Clear,28-10-2016 20:00
594.0,None,268.35,0.0,0.0,90.0,Mist,mist,14-04-2018 22:00
6830.0,None,263.792,0.0,0.0,0.0,Clear,Sky is Clear,15-02-2017 07:00
5133.0,,251.13,0.0,0.0,1.0,Clear,sky is clear,31-12-2013 16:00
5927.0,None,289.86,0.0,0.0,90.0,Clouds,overcast clouds,12-10-2017 15:00
4327.0,None,,,0.0,75.0,,mist,
1500.0,None,279.6,0.0,0.0,1.0,Mist,,09-10-2015 23:00
2959.0,None,262.08,0.0,0.0,40.0,Clouds,,21-02-2018 20:00
3275.0,None,,0.28,0.0,40.0,Thunderstorm,proximity thunderstorm,16-09-2015 20:00
2812.0,None,255.74,0.0,0.0,64.0,Clouds,broken clouds,01-01-2014 13:00
387.0,None,288.65,0.0,,1.0,Clear,sky is clear,13-06-2018 03:00
3990.0,None,292.52,0.0,0.0,75.0,Clouds,broken clouds,09-09-2018 12:00
6239.0,None,301.42,0.0,0.0,75.0,Clouds,broken clouds,15-06-2017 16:00
372.0,None,276.51,0.0,0.0,90.0,Rain,light rain,27-03-2016 05:00
4801.0,None,291.5,,0.0,90.0,Rain,light rain,16-09-2016 11:00
,None,272.37,,0.0,90.0,Snow,heavy snow,24-04-2013 04:00
4614.0,None,287.49,0.38,0.0,92.0,Rain,light rain,20-05-2014 10:00
,None,276.18,0.0,0.0,0.0,Clear,Sky is Clear,19-10-2013 03:00
1474.0,None,285.02,0.0,0.0,1.0,Mist,mist,12-08-2017 06:00
4541.0,None,284.65,0.0,0.0,1.0,Clear,sky is clear,22-04-2018 11:00
2407.0,None,,0.25,0.0,92.0,Rain,light rain,19-08-2016 22:00
2172.0,None,253.62,0.0,0.0,1.0,Clear,,09-01-2016 22:00
344.0,None,279.84,,0.0,75.0,Clouds,broken clouds,05-10-2017 01:00
984.0,,277.28,0.0,0.0,90.0,Clouds,overcast clouds,25-03-2018 23:00
602.0,None,271.01,0.0,0.0,1.0,Clear,,
5719.0,None,299.22,0.0,,20.0,Clouds,few clouds,21-06-2017 15:00
2298.0,None,273.36,0.0,0.0,1.0,Clear,,22-03-2018 22:00
4351.0,None,285.885,0.0,,76.0,Rain,light rain,31-10-2016 13:00
4280.0,None,,0.0,0.0,90.0,Snow,heavy snow,03-01-2013 11:00
5615.0,None,289.11,0.0,,40.0,,scattered clouds,16-08-2013 08:00
2794.0,None,,0.0,0.0,64.0,Clouds,broken clouds,18-01-2014 22:00
396.0,None,277.98,0.53,0.0,44.0,Rain,moderate rain,18-10-2013 03:00
2923.0,None,,0.44,0.0,92.0,Drizzle,drizzle,19-05-2014 19:00
,None,285.87,0.0,0.0,1.0,Clear,sky is clear,09-08-2013 05:00
5182.0,None,,0.0,0.0,75.0,Clouds,broken clouds,14-05-2013 18:00
490.0,None,259.41,0.0,0.0,1.0,Mist,mist,24-02-2018 02:00
4195.0,None,296.12,0.0,0.0,,Clear,sky is clear,23-09-2018 15:00
3816.0,,280.13,0.0,,90.0,Mist,mist,16-11-2013 09:00
5982.0,None,308.24,0.0,,20.0,Clouds,,15-05-2013 17:00
368.0,None,291.75,0.0,0.0,1.0,Clear,sky is clear,16-07-2018 03:00
4741.0,None,257.33,,0.0,5.0,Clear,,06-02-2018 12:00
,None,,0.0,0.0,90.0,Mist,mist,26-02-2013 08:00
4398.0,None,290.75,0.0,0.0,,Rain,moderate rain,16-05-2017 10:00
4733.0,None,277.79,0.0,0.0,90.0,Rain,light rain,
364.0,None,256.18,,0.0,64.0,Snow,light snow,12-12-2013 01:00
,None,259.59,0.0,0.0,90.0,Snow,light snow,
4007.0,,301.48,0.0,0.0,20.0,Clouds,few clouds,22-07-2016 10:00
4767.0,None,256.61,0.0,0.0,90.0,Snow,light snow,29-12-2017 15:00
,None,273.93,0.0,0.0,,Rain,light rain,11-01-2013 20:00
292.0,None,290.54,0.0,0.0,92.0,Thunderstorm,proximity thunderstorm with rain,06-08-2013 02:00
2726.0,None,281.32,0.0,0.0,,Clear,sky is clear,04-10-2012 05:00
4451.0,,293.28,0.0,0.0,40.0,,scattered clouds,08-07-2016 09:00
763.0,None,267.96,0.0,0.05,90.0,Snow,light snow,29-12-2015 04:00
2806.0,None,290.8,,0.0,40.0,Haze,haze,07-06-2016 21:00
301.0,None,270.75,0.0,0.0,1.0,Clear,sky is clear,13-03-2018 02:00
1412.0,None,283.31,0.0,0.0,90.0,Drizzle,,22-05-2013 22:00
5301.0,None,286.65,0.0,0.0,75.0,Rain,moderate rain,
,None,290.11,0.0,0.0,1.0,Clear,sky is clear,17-08-2015 06:00
5021.0,None,285.28,0.0,0.0,1.0,Mist,mist,02-09-2016 06:00
4084.0,None,294.2,0.0,0.0,8.0,Clear,sky is clear,11-08-2013 12:00
3228.0,None,261.85,0.0,0.0,90.0,Clouds,overcast clouds,08-02-2014 19:00
3345.0,None,271.72,,0.0,64.0,,broken clouds,
4909.0,None,253.5,0.0,0.0,90.0,Clouds,overcast clouds,13-01-2017 11:00
271.0,None,274.82,0.0,0.0,90.0,Drizzle,,19-11-2015 02:00
501.0,None,290.38,,0.0,90.0,Rain,light rain,03-10-2017 00:00
6434.0,None,281.44,0.0,0.0,20.0,Clouds,few clouds,04-12-2012 17:00
5405.0,,268.82,0.0,0.0,,Clear,sky is clear,29-03-2018 06:00
5914.0,None,283.4,0.0,0.0,,Haze,haze,13-04-2017 15:00
